Age,Income,Expenses,CIBIL_Score,Experience,Employment_Stability,Employment_Type,Loan_Type,Purpose,Education,Loan_Amount,Loan_Tenure,Collateral,Insurance,Tax_History,Residence_Type,Interest_Rate,Residence,Total_Debt,Salary_Growth,Loan_Eligibility,Total_Assets
44,93693.0,40463.5,846,32,Permanent,Salaried,Home Loan,Education,PhD,4323196,11,Yes,Yes,Good,Company Provided,14.44,Rural,328924.5,7.04,Eligible,521719.53
55,154199.0,54648.0,851,38,Permanent,Self-Employed,Personal Loan,Car Purchase,High School,928310,24,No,No,Good,Company Provided,8.09,Rural,553175.0,3.19,Not Eligible,787061.31
44,43147.0,61851.0,643,11,Contract Based,Business Owner,Car Loan,Car Purchase,Master's,561008,8,No,Yes,Good,Rented,5.15,Rural,938495.0,2.46,Not Eligible,304309.94
37,294900.0,25681.6,792,35,Permanent,Salaried,Car Loan,Education,High School,399482,15,Yes,Yes,Good,Rented,7.53,Urban,127279.5,7.38,Eligible,714488.8200000001
25,97095.0,98498.0,576,30,Permanent,Salaried,Personal Loan,House Purchase,High School,1315680,25,Yes,Yes,Good,Owned,5.7,Urban,366101.0,7.39,Not Eligible,736540.92
40,166387.5,24334.8,814,9,Permanent,Salaried,Home Loan,House Purchase,Bachelor's,1734298,2,Yes,Yes,Good,Rented,10.66,Urban,413241.5,11.19,Eligible,1002914.895
41,86381.0,37470.0,330,33,New Joining,Self-Employed,Personal Loan,House Purchase,PhD,1945557,22,No,Yes,Good,Rented,8.16,Rural,132743.0,9.47,Not Eligible,511542.5
60,179202.0,30450.7,820,9,Permanent,Salaried,Car Loan,House Purchase,Bachelor's,258748,10,Yes,Yes,Good,Rented,13.07,Semi-Urban,41407.0,12.01,Eligible,1648706.985
51,125623.5,43544.9,772,10,Permanent,Salaried,Personal Loan,Medical Emergency,PhD,527073,21,Yes,Yes,Good,Company Provided,12.33,Semi-Urban,221365.5,6.13,Eligible,1086603.885
56,284616.0,47009.9,760,13,Permanent,Salaried,Education Loan,Education,Bachelor's,760037,22,Yes,Yes,Good,Owned,9.69,Semi-Urban,143385.0,10.12,Eligible,1779615.8850000002
31,50596.5,5751.2,805,2,Permanent,Salaried,Car Loan,Education,Master's,264352,14,Yes,Yes,Good,Company Provided,10.61,Semi-Urban,194576.0,13.51,Eligible,335289.255
35,144647.0,27072.0,396,32,New Joining,Salaried,Home Loan,Education,Bachelor's,2035492,5,Yes,Yes,Good,Company Provided,11.09,Semi-Urban,575934.0,2.9,Not Eligible,1223092.94
39,71024.0,98778.0,645,6,Permanent,Business Owner,Education Loan,House Purchase,PhD,521568,27,Yes,No,Average,Rented,7.71,Semi-Urban,966701.0,11.21,Not Eligible,375737.79
27,205068.0,29492.4,726,3,Permanent,Salaried,Personal Loan,House Purchase,PhD,726371,17,Yes,Yes,Good,Company Provided,6.39,Rural,169217.5,11.31,Eligible,1511325.855
48,121121.0,22861.0,599,38,Contract Based,Business Owner,Home Loan,Car Purchase,PhD,4573487,18,No,Yes,Good,Owned,8.77,Urban,536344.0,12.32,Not Eligible,766236.46
63,35748.0,48430.2,706,9,Permanent,Salaried,Education Loan,Medical Emergency,Bachelor's,263916,19,Yes,Yes,Good,Owned,5.95,Semi-Urban,396563.0,5.5,Eligible,214381.74
25,52332.0,9960.0,586,14,Permanent,Salaried,Personal Loan,Education,High School,1133663,7,No,Yes,Good,Owned,8.15,Urban,242492.0,7.41,Not Eligible,516923.29
25,32467.0,23781.0,748,15,New Joining,Self-Employed,Education Loan,Medical Emergency,Bachelor's,212509,26,No,Yes,Good,Company Provided,10.53,Rural,353104.0,5.12,Not Eligible,69481.4
50,61025.0,36126.0,511,37,Permanent,Salaried,Car Loan,Education,High School,498917,25,No,Yes,Good,Company Provided,10.4,Semi-Urban,117659.0,6.01,Not Eligible,324469.97
52,246268.5,19304.6,809,3,Permanent,Salaried,Home Loan,House Purchase,Bachelor's,1929197,18,Yes,Yes,Good,Company Provided,6.21,Urban,340016.0,14.59,Eligible,2325125.175
28,146991.0,16018.1,804,3,Permanent,Salaried,Education Loan,House Purchase,Master's,493855,12,Yes,Yes,Good,Owned,5.08,Rural,362718.5,7.79,Eligible,1385417.445
30,114202.0,34782.0,333,35,Permanent,Business Owner,Car Loan,Education,Master's,374264,15,Yes,No,Good,Owned,5.89,Rural,653744.0,13.03,Not Eligible,911527.72
58,95221.5,42970.9,765,26,Permanent,Salaried,Personal Loan,Business Expansion,Bachelor's,663957,29,Yes,Yes,Good,Owned,5.36,Semi-Urban,152263.5,12.33,Eligible,641340.66
52,230479.5,15385.3,788,21,Permanent,Salaried,Car Loan,House Purchase,Bachelor's,405972,14,Yes,Yes,Good,Company Provided,9.0,Urban,11794.5,7.78,Eligible,1734765.495
48,142677.0,27122.2,813,21,Permanent,Salaried,Personal Loan,Car Purchase,Bachelor's,784158,10,Yes,Yes,Good,Owned,8.9,Semi-Urban,118156.5,14.9,Eligible,574047.855
37,216015.0,49886.2,810,16,Permanent,Salaried,Home Loan,House Purchase,Master's,2974511,17,Yes,Yes,Good,Owned,7.42,Semi-Urban,309812.5,12.93,Eligible,1276035.945
51,215571.0,3539.2,789,33,Permanent,Salaried,Car Loan,Car Purchase,High School,749777,1,Yes,Yes,Good,Rented,7.15,Semi-Urban,175694.5,8.28,Eligible,1355615.58
28,159490.0,36457.0,762,31,Permanent,Salaried,Car Loan,Medical Emergency,PhD,496639,4,No,No,Average,Company Provided,8.96,Semi-Urban,472318.0,6.03,Not Eligible,400283.42
60,270277.5,5070.099999999999,707,5,Permanent,Salaried,Personal Loan,House Purchase,High School,1484639,9,Yes,Yes,Good,Company Provided,5.87,Rural,247501.0,2.98,Eligible,2413513.815
45,156544.5,42021.7,745,32,Permanent,Salaried,Education Loan,House Purchase,Bachelor's,537981,4,Yes,Yes,Good,Owned,7.14,Rural,376401.0,8.04,Eligible,885024.9299999999
29,215410.5,4690.7,792,7,Permanent,Salaried,Personal Loan,Medical Emergency,Master's,887603,19,Yes,Yes,Good,Rented,9.06,Rural,381437.0,6.68,Eligible,1979883.975
22,124566.0,42966.7,731,35,Permanent,Salaried,Education Loan,Car Purchase,PhD,356196,26,Yes,Yes,Good,Rented,5.95,Urban,343585.0,11.25,Eligible,637738.095
35,47721.0,38806.6,845,4,Permanent,Salaried,Personal Loan,Business Expansion,High School,931155,24,Yes,Yes,Good,Owned,13.41,Semi-Urban,225685.5,2.26,Eligible,251534.385
23,179010.0,55187.3,830,4,Permanent,Salaried,Home Loan,Car Purchase,Bachelor's,3762503,25,Yes,Yes,Good,Rented,11.76,Rural,213013.0,12.81,Eligible,707757.0599999999
56,45036.0,59945.2,790,9,Permanent,Salaried,Education Loan,Education,Master's,226493,5,Yes,Yes,Good,Owned,8.83,Rural,141445.5,7.42,Eligible,322213.755
24,129236.0,71483.0,749,39,Permanent,Salaried,Car Loan,Education,Master's,457022,18,No,Yes,Good,Company Provided,6.5,Rural,70150.0,8.11,Not Eligible,825556.91
34,116754.0,17853.5,720,6,Permanent,Salaried,Education Loan,Education,PhD,729405,15,Yes,Yes,Good,Rented,6.94,Rural,126285.0,4.38,Eligible,1086250.23
61,27435.0,11553.0,617,11,Contract Based,Salaried,Personal Loan,Medical Emergency,High School,1907877,20,Yes,Yes,Good,Rented,6.2,Rural,798629.0,14.19,Not Eligible,149078.94
61,135901.5,26967.5,733,29,Permanent,Salaried,Personal Loan,Car Purchase,Master's,1525957,26,Yes,Yes,Good,Rented,6.6,Urban,356820.0,7.18,Eligible,976397.775
45,211306.5,59781.4,714,24,Permanent,Salaried,Education Loan,House Purchase,Bachelor's,429954,8,Yes,Yes,Good,Owned,9.23,Urban,416118.5,12.96,Eligible,1618714.77
30,231718.5,34543.6,775,27,Permanent,Salaried,Car Loan,Education,Bachelor's,248582,2,Yes,Yes,Good,Company Provided,7.46,Urban,115473.0,5.09,Eligible,1056368.9249999998
41,178414.5,53330.9,820,12,Permanent,Salaried,Home Loan,Car Purchase,PhD,2887955,25,Yes,Yes,Good,Rented,13.85,Semi-Urban,183911.5,3.26,Eligible,1614046.185
56,52940.0,12273.0,610,21,Permanent,Salaried,Car Loan,House Purchase,High School,910384,13,No,Yes,Average,Company Provided,14.61,Urban,64182.0,10.26,Not Eligible,267178.1
32,38499.0,48465.2,732,17,Permanent,Salaried,Education Loan,Car Purchase,Master's,160714,27,Yes,Yes,Good,Company Provided,11.91,Urban,416267.0,14.8,Eligible,273299.565
47,85683.0,56398.3,806,26,Permanent,Salaried,Personal Loan,Medical Emergency,PhD,1988595,13,Yes,Yes,Good,Rented,13.09,Semi-Urban,61956.0,10.41,Eligible,593502.48
60,207970.5,5974.5,739,7,Permanent,Salaried,Car Loan,Education,High School,939282,28,Yes,Yes,Good,Company Provided,7.55,Urban,474954.5,9.91,Eligible,1117064.25
22,264246.0,16573.899999999998,710,5,Permanent,Salaried,Personal Loan,Business Expansion,High School,1169918,14,Yes,Yes,Good,Owned,11.65,Urban,180940.0,7.75,Eligible,916067.715
33,224629.5,61616.8,757,10,Permanent,Salaried,Personal Loan,Education,Master's,576924,15,Yes,Yes,Good,Owned,5.58,Urban,94914.5,5.69,Eligible,1513998.87
52,215103.0,4135.599999999999,807,28,Permanent,Salaried,Car Loan,Education,PhD,675256,29,Yes,Yes,Good,Owned,14.6,Rural,178512.5,7.6,Eligible,1076434.785
51,121190.0,75153.0,506,4,New Joining,Business Owner,Education Loan,Medical Emergency,PhD,118786,21,No,Yes,Good,Company Provided,11.7,Rural,318638.0,3.94,Not Eligible,609917.04
36,180702.0,65792.3,745,6,Permanent,Salaried,Car Loan,House Purchase,PhD,202246,12,Yes,Yes,Good,Owned,8.17,Semi-Urban,121578.5,5.4,Eligible,1073979.39
52,223810.5,28055.3,713,21,Permanent,Salaried,Home Loan,Education,PhD,2440345,23,Yes,Yes,Good,Rented,12.73,Semi-Urban,167718.5,8.34,Eligible,1660209.9
52,69757.5,60589.2,819,3,Permanent,Salaried,Personal Loan,House Purchase,High School,1001531,5,Yes,Yes,Good,Company Provided,5.16,Semi-Urban,221222.0,3.88,Eligible,546686.355
54,85069.5,38026.1,760,31,Permanent,Salaried,Personal Loan,House Purchase,PhD,1015429,3,Yes,Yes,Good,Owned,8.76,Semi-Urban,83934.5,12.29,Eligible,460785.645
31,94753.5,35224.0,836,18,Permanent,Salaried,Education Loan,Medical Emergency,PhD,462676,18,Yes,Yes,Good,Owned,13.96,Semi-Urban,283650.0,2.15,Eligible,280379.79
30,146266.5,67968.59999999999,766,32,Permanent,Salaried,Personal Loan,Education,Master's,1311972,3,Yes,Yes,Good,Owned,7.63,Rural,443442.5,6.18,Eligible,1218943.41
35,60522.0,94909.0,688,0,Permanent,Salaried,Personal Loan,Medical Emergency,Bachelor's,1954374,14,Yes,Yes,Good,Owned,11.68,Rural,571630.0,8.72,Not Eligible,445158.08
37,179095.5,35773.5,762,7,Permanent,Salaried,Personal Loan,Medical Emergency,High School,512661,2,Yes,Yes,Good,Rented,8.6,Urban,96146.5,14.08,Eligible,1505394.705
60,35820.0,24614.8,801,31,Permanent,Salaried,Car Loan,Business Expansion,Master's,637143,18,Yes,Yes,Good,Owned,8.92,Urban,102178.0,9.45,Eligible,162160.905
38,291789.0,4819.5,748,29,Permanent,Salaried,Personal Loan,Medical Emergency,Master's,1450993,13,Yes,Yes,Good,Rented,12.46,Rural,488466.0,5.83,Eligible,2705746.875
29,95308.5,43973.3,822,27,Permanent,Salaried,Car Loan,Business Expansion,Master's,599238,2,Yes,Yes,Good,Company Provided,14.1,Rural,328025.0,6.58,Eligible,390940.83
45,52198.5,4234.3,759,31,Permanent,Salaried,Education Loan,House Purchase,High School,159026,12,Yes,Yes,Good,Rented,6.67,Urban,321799.0,6.41,Eligible,225398.835
60,187264.5,40796.7,763,24,Permanent,Salaried,Home Loan,House Purchase,Bachelor's,2948225,27,Yes,Yes,Good,Owned,7.77,Urban,400726.0,4.34,Eligible,1178082.63
34,103176.0,33789.7,735,33,Permanent,Salaried,Personal Loan,Car Purchase,High School,752748,2,Yes,Yes,Good,Owned,9.88,Semi-Urban,14770.0,3.88,Eligible,1029566.385
45,133034.0,71697.0,821,32,Permanent,Business Owner,Home Loan,Car Purchase,PhD,1900537,8,No,No,Average,Company Provided,11.14,Urban,22340.0,8.25,Eligible,481213.39
42,194405.0,71351.0,500,12,Permanent,Self-Employed,Car Loan,House Purchase,Bachelor's,450455,29,Yes,No,Good,Rented,9.68,Rural,908621.0,5.51,Not Eligible,1692885.02
50,287850.0,29073.8,752,24,Permanent,Salaried,Education Loan,Education,High School,733869,5,Yes,Yes,Good,Owned,13.06,Semi-Urban,127716.5,3.19,Eligible,581117.1900000001
40,74362.0,98034.0,782,39,Permanent,Business Owner,Education Loan,Car Purchase,High School,255209,29,No,No,Good,Rented,12.68,Semi-Urban,897868.0,4.81,Not Eligible,290024.65
41,73997.0,63097.0,518,38,Permanent,Salaried,Car Loan,Medical Emergency,PhD,766486,25,No,Yes,Average,Owned,9.05,Semi-Urban,235954.0,8.77,Not Eligible,352901.59
64,170145.0,58813.0,359,9,Permanent,Salaried,Home Loan,Car Purchase,High School,4611827,11,No,Yes,Average,Company Provided,5.41,Semi-Urban,842342.0,5.34,Not Eligible,1223148.73
52,122399.0,30037.0,849,30,Permanent,Business Owner,Personal Loan,House Purchase,Bachelor's,891765,13,Yes,Yes,Good,Rented,6.94,Rural,96439.0,5.09,Not Eligible,356189.33
41,51823.5,28704.9,723,10,Permanent,Salaried,Car Loan,Education,Master's,306768,28,Yes,Yes,Good,Owned,9.87,Rural,49021.5,10.07,Eligible,157004.655
55,115380.0,59134.6,707,24,Permanent,Salaried,Car Loan,House Purchase,High School,495957,21,Yes,Yes,Good,Company Provided,14.28,Urban,493427.0,10.96,Eligible,365853.54
52,257082.0,22594.6,718,33,Permanent,Salaried,Car Loan,Education,High School,995144,17,Yes,Yes,Good,Owned,10.68,Urban,273840.5,5.14,Eligible,1876810.02
50,177255.0,13272.0,352,19,Permanent,Business Owner,Car Loan,Car Purchase,Bachelor's,808387,24,No,No,Good,Owned,10.3,Rural,309578.0,8.14,Not Eligible,517076.68
59,113860.0,62183.0,749,6,New Joining,Self-Employed,Car Loan,Medical Emergency,High School,772226,16,Yes,Yes,Average,Company Provided,12.24,Rural,461414.0,11.94,Not Eligible,590455.34
32,66936.0,30305.8,754,32,Permanent,Salaried,Education Loan,Medical Emergency,Master's,738284,19,Yes,Yes,Good,Rented,6.52,Urban,169224.0,10.97,Eligible,217770.405
61,100057.5,54793.9,810,34,Permanent,Salaried,Car Loan,House Purchase,PhD,369870,26,Yes,Yes,Good,Rented,6.47,Rural,337537.0,2.9,Eligible,505947.27
38,109326.0,67509.0,343,28,Contract Based,Self-Employed,Education Loan,Education,PhD,780221,27,No,Yes,Poor,Company Provided,8.45,Rural,553915.0,6.68,Not Eligible,843160.47
41,177828.0,9694.0,857,11,Permanent,Business Owner,Home Loan,Car Purchase,PhD,1849862,26,Yes,Yes,Good,Company Provided,14.95,Semi-Urban,81737.0,11.4,Not Eligible,750752.15
33,120585.0,44205.0,821,4,Permanent,Salaried,Personal Loan,Education,Master's,1267899,15,Yes,Yes,Good,Company Provided,13.76,Rural,395761.5,4.33,Eligible,837000.9750000001
41,132553.5,50729.0,750,11,Permanent,Salaried,Education Loan,Education,PhD,130760,18,Yes,Yes,Good,Company Provided,11.8,Semi-Urban,419810.5,4.55,Eligible,528628.455
28,29589.0,26556.0,388,28,Permanent,Business Owner,Personal Loan,Education,Bachelor's,637755,29,Yes,Yes,Good,Rented,8.91,Rural,120287.0,10.19,Not Eligible,233770.55
60,133012.0,69471.0,473,34,Contract Based,Self-Employed,Personal Loan,Car Purchase,Bachelor's,1520038,6,Yes,Yes,Good,Company Provided,10.55,Urban,296600.0,5.69,Not Eligible,1092896.24
27,247782.0,38398.5,724,19,Permanent,Salaried,Personal Loan,Education,Master's,1683629,4,Yes,Yes,Good,Company Provided,8.04,Rural,139028.0,6.21,Eligible,1110843.855
43,93181.0,54086.0,418,36,Contract Based,Business Owner,Education Loan,Medical Emergency,Master's,315599,4,Yes,Yes,Average,Rented,11.74,Rural,350901.0,8.8,Not Eligible,204095.98
64,195858.0,23907.0,477,0,Permanent,Business Owner,Education Loan,House Purchase,Master's,292092,13,No,Yes,Average,Owned,9.19,Urban,911528.0,11.76,Not Eligible,593975.41
52,143711.0,76695.0,641,15,Permanent,Business Owner,Education Loan,Business Expansion,Bachelor's,763290,9,Yes,No,Average,Owned,6.2,Urban,342261.0,8.48,Not Eligible,851867.69
31,96425.0,53487.0,867,29,Permanent,Business Owner,Home Loan,Education,Master's,3628148,10,No,Yes,Average,Rented,7.15,Urban,866070.0,13.61,Not Eligible,487567.23
42,272037.0,23910.6,744,8,Permanent,Salaried,Education Loan,Medical Emergency,Master's,587861,14,Yes,Yes,Good,Rented,11.09,Rural,345182.5,3.39,Eligible,1296114.8250000002
42,35994.0,25293.0,737,9,Contract Based,Self-Employed,Home Loan,Medical Emergency,PhD,2858649,28,No,No,Average,Rented,11.95,Urban,150623.0,11.8,Not Eligible,238799.47
63,197872.5,35532.7,830,12,Permanent,Salaried,Education Loan,House Purchase,Master's,647049,8,Yes,Yes,Good,Rented,5.96,Rural,137410.5,9.07,Eligible,651397.6950000001
45,142961.0,38387.0,725,19,New Joining,Business Owner,Education Loan,House Purchase,High School,726308,3,No,Yes,Good,Company Provided,13.08,Urban,972082.0,12.62,Not Eligible,808222.95
42,187008.0,32025.0,807,28,Permanent,Salaried,Personal Loan,Business Expansion,PhD,580327,9,Yes,Yes,Good,Company Provided,13.24,Rural,298373.0,6.11,Eligible,678291.3150000001
48,69958.5,51521.4,803,3,Permanent,Salaried,Car Loan,Business Expansion,Bachelor's,646270,29,Yes,Yes,Good,Rented,12.23,Urban,265655.0,8.27,Eligible,688984.785
49,55807.5,18379.2,782,27,Permanent,Salaried,Personal Loan,Business Expansion,Bachelor's,1859149,1,Yes,Yes,Good,Owned,11.84,Urban,179046.0,12.71,Eligible,133323.855
33,115015.5,7415.799999999999,817,36,Permanent,Salaried,Education Loan,Car Purchase,Bachelor's,325722,15,Yes,Yes,Good,Owned,7.32,Semi-Urban,436616.0,12.81,Eligible,244552.59
38,79395.0,5222.0,729,12,Permanent,Salaried,Car Loan,Car Purchase,PhD,920749,15,Yes,Yes,Good,Rented,14.2,Rural,141905.5,6.89,Eligible,517135.185
22,93313.0,77356.0,401,2,Contract Based,Business Owner,Car Loan,Medical Emergency,Bachelor's,618560,28,No,No,Good,Rented,7.69,Urban,935424.0,12.69,Not Eligible,233379.02
49,199729.5,41788.6,809,36,Permanent,Salaried,Home Loan,House Purchase,PhD,4498932,7,Yes,Yes,Good,Owned,6.83,Rural,294500.5,10.87,Eligible,1695288.9899999998
41,57474.0,14833.7,818,18,Permanent,Salaried,Car Loan,Education,PhD,574849,15,Yes,Yes,Good,Owned,11.39,Urban,404213.0,7.32,Eligible,491791.695
35,267564.0,62741.7,750,27,Permanent,Salaried,Home Loan,House Purchase,High School,2358848,7,Yes,Yes,Good,Company Provided,8.64,Rural,295784.0,14.61,Eligible,1460383.38
47,174087.0,10870.3,819,18,Permanent,Salaried,Personal Loan,Car Purchase,High School,1450616,13,Yes,Yes,Good,Owned,14.33,Rural,216858.0,2.4,Eligible,1515771.03
51,107876.0,37175.0,333,16,New Joining,Business Owner,Home Loan,Medical Emergency,High School,3203310,12,Yes,No,Good,Owned,9.6,Rural,752807.0,6.97,Not Eligible,854817.42
35,158049.0,15872.499999999998,807,17,Permanent,Salaried,Education Loan,Education,High School,645006,18,Yes,Yes,Good,Owned,6.64,Semi-Urban,79552.0,5.99,Eligible,487315.92
43,33403.0,48158.0,504,17,Permanent,Self-Employed,Car Loan,Business Expansion,High School,215580,7,No,No,Good,Owned,14.58,Rural,705940.0,14.16,Not Eligible,296512.12
44,150078.0,36258.6,800,22,Permanent,Salaried,Education Loan,Business Expansion,Bachelor's,486174,7,Yes,Yes,Good,Company Provided,10.15,Urban,52045.0,3.29,Eligible,1349836.035
64,93495.0,75910.0,529,39,Permanent,Business Owner,Car Loan,Car Purchase,Bachelor's,224358,15,Yes,No,Poor,Company Provided,10.19,Semi-Urban,533639.0,10.16,Not Eligible,428366.39
33,274506.0,21683.2,789,8,Permanent,Salaried,Car Loan,Medical Emergency,Bachelor's,590832,9,Yes,Yes,Good,Company Provided,8.86,Rural,130905.0,11.32,Eligible,2250934.005
42,174135.0,47681.2,827,28,Permanent,Salaried,Personal Loan,House Purchase,High School,1954833,6,Yes,Yes,Good,Owned,13.36,Urban,232086.0,4.39,Eligible,1598366.265
63,85051.5,58574.6,802,28,Permanent,Salaried,Home Loan,Car Purchase,Master's,2288794,26,Yes,Yes,Good,Company Provided,7.88,Rural,317250.5,3.95,Eligible,677447.955
57,154457.0,67821.0,540,1,New Joining,Salaried,Personal Loan,House Purchase,Bachelor's,1912039,27,No,Yes,Good,Rented,5.14,Semi-Urban,565670.0,2.62,Not Eligible,425080.94
53,77241.0,17204.0,550,16,Permanent,Salaried,Home Loan,Education,Bachelor's,4619264,26,No,Yes,Good,Company Provided,9.97,Urban,510169.0,4.07,Not Eligible,212964.82
23,242158.5,42465.5,770,30,Permanent,Salaried,Personal Loan,House Purchase,Master's,738896,9,Yes,Yes,Good,Owned,14.26,Urban,237942.5,12.51,Eligible,2387472.375
39,127545.0,8675.8,788,27,Permanent,Salaried,Personal Loan,Education,High School,1401126,19,Yes,Yes,Good,Owned,7.73,Urban,37623.0,14.27,Eligible,807464.0700000001
43,296365.5,48869.8,738,38,Permanent,Salaried,Car Loan,Medical Emergency,PhD,646512,24,Yes,Yes,Good,Rented,7.66,Semi-Urban,161619.5,13.72,Eligible,2120664.555
49,276606.0,27015.1,763,29,Permanent,Salaried,Personal Loan,Car Purchase,Master's,1186049,20,Yes,Yes,Good,Company Provided,12.38,Urban,225710.5,6.75,Eligible,2571903.0300000003
50,279510.0,32874.8,753,34,Permanent,Salaried,Personal Loan,House Purchase,Master's,938330,16,Yes,Yes,Good,Rented,12.76,Rural,466886.0,11.44,Eligible,575649.75
59,176635.0,82188.0,706,19,Permanent,Salaried,Home Loan,Medical Emergency,Bachelor's,4941776,16,No,Yes,Good,Owned,9.36,Rural,176730.0,12.75,Not Eligible,956219.39
64,125185.0,58365.0,607,15,New Joining,Salaried,Personal Loan,Medical Emergency,Bachelor's,1915045,27,No,Yes,Average,Company Provided,13.34,Urban,837200.0,12.56,Not Eligible,817607.75
45,84606.0,3810.1,770,33,Permanent,Salaried,Car Loan,House Purchase,High School,852280,1,Yes,Yes,Good,Company Provided,6.72,Semi-Urban,115421.5,2.81,Eligible,170661.99
57,75182.0,94439.0,660,13,Contract Based,Business Owner,Personal Loan,Business Expansion,PhD,842860,23,No,No,Average,Company Provided,8.67,Urban,811689.0,4.79,Not Eligible,525921.82
28,52991.0,33180.0,827,25,Contract Based,Salaried,Education Loan,Business Expansion,PhD,132046,13,Yes,No,Good,Rented,9.04,Urban,931107.0,14.21,Not Eligible,466718.32
62,186901.5,37653.7,771,19,Permanent,Salaried,Education Loan,Education,Master's,356632,19,Yes,Yes,Good,Owned,8.13,Urban,134184.5,11.62,Eligible,455901.795
